 ------------------------------------------------------------------- ------------- -------- ------ ---------------------------------------------------------------------------------- 
  Name                                                                Method        Scheme   Host   Path                                                                              
  api.product_stream_filter.search                                    POST          ANY      ANY    /api/search/product-stream-filter{path}                                           
  api.product_stream_filter.search-ids                                POST          ANY      ANY    /api/search-ids/product-stream-filter{path}                                       
  api.product_stream_filter.create                                    POST          ANY      ANY    /api/product-stream-filter{path}                                                  
  api.product_stream_mapping.detail                                   GET           ANY      ANY    /api/product-stream-mapping/{path}                                                
  api.product_stream_mapping.update                                   PATCH         ANY      ANY    /api/product-stream-mapping/{path}                                                
  api.product_stream_mapping.delete                                   DELETE        ANY      ANY    /api/product-stream-mapping/{path}                                                
  api.product_stream_mapping.list                                     GET           ANY      ANY    /api/product-stream-mapping{path}                                                 
  api.product_stream_mapping.search                                   POST          ANY      ANY    /api/search/product-stream-mapping{path}                                          
  api.product_stream_mapping.search-ids                               POST          ANY      ANY    /api/search-ids/product-stream-mapping{path}                                      
  api.product_stream_mapping.create                                   POST          ANY      ANY    /api/product-stream-mapping{path}                                                 
  api.product_stream_translation.detail                               GET           ANY      ANY    /api/product-stream-translation/{path}                                            
  api.product_stream_translation.update                               PATCH         ANY      ANY    /api/product-stream-translation/{path}                                            
  api.product_stream_translation.delete                               DELETE        ANY      ANY    /api/product-stream-translation/{path}                                            
  api.product_stream_translation.list                                 GET           ANY      ANY    /api/product-stream-translation{path}                                             
  api.product_stream_translation.search                               POST          ANY      ANY    /api/search/product-stream-translation{path}                                      
  api.product_stream_translation.search-ids                           POST          ANY      ANY    /api/search-ids/product-stream-translation{path}                                  
  api.product_stream_translation.create                               POST          ANY      ANY    /api/product-stream-translation{path}                                             
  api.product_tag.detail                                              GET           ANY      ANY    /api/product-tag/{path}                                                           
  api.product_tag.update                                              PATCH         ANY      ANY    /api/product-tag/{path}                                                           
  api.product_tag.delete                                              DELETE        ANY      ANY    /api/product-tag/{path}                                                           
  api.product_tag.list                                                GET           ANY      ANY    /api/product-tag{path}                                                            
  api.product_tag.search                                              POST          ANY      ANY    /api/search/product-tag{path}                                                     
  api.product_tag.search-ids                                          POST          ANY      ANY    /api/search-ids/product-tag{path}                                                 
  api.product_tag.create                                              POST          ANY      ANY    /api/product-tag{path}                                                            
  api.product_translation.detail                                      GET           ANY      ANY    /api/product-translation/{path}                                                   
  api.product_translation.update                                      PATCH         ANY      ANY    /api/product-translation/{path}                                                   
  api.product_translation.delete                                      DELETE        ANY      ANY    /api/product-translation/{path}                                                   
  api.product_translation.list                                        GET           ANY      ANY    /api/product-translation{path}                                                    
  api.product_translation.search                                      POST          ANY      ANY    /api/search/product-translation{path}                                             
  api.product_translation.search-ids                                  POST          ANY      ANY    /api/search-ids/product-translation{path}                                         
  api.product_translation.create                                      POST          ANY      ANY    /api/product-translation{path}                                                    
  api.product_visibility.detail                                       GET           ANY      ANY    /api/product-visibility/{path}                                                    
  api.product_visibility.update                                       PATCH         ANY      ANY    /api/product-visibility/{path}                                                    
  api.product_visibility.delete                                       DELETE        ANY      ANY    /api/product-visibility/{path}                                                    
  api.product_visibility.list                                         GET           ANY      ANY    /api/product-visibility{path}                                                     
  api.product_visibility.search                                       POST          ANY      ANY    /api/search/product-visibility{path}                                              
  api.product_visibility.search-ids                                   POST          ANY      ANY    /api/search-ids/product-visibility{path}                                          
  api.product_visibility.create                                       POST          ANY      ANY    /api/product-visibility{path}                                                     
  api.promotion.detail                                                GET           ANY      ANY    /api/promotion/{path}                                                             
  api.promotion.update                                                PATCH         ANY      ANY    /api/promotion/{path}                                                             
  api.promotion.delete                                                DELETE        ANY      ANY    /api/promotion/{path}                                                             
  api.promotion.list                                                  GET           ANY      ANY    /api/promotion{path}                                                              
  api.promotion.search                                                POST          ANY      ANY    /api/search/promotion{path}                                                       
  api.promotion.search-ids                                            POST          ANY      ANY    /api/search-ids/promotion{path}                                                   
  api.promotion.create                                                POST          ANY      ANY    /api/promotion{path}                                                              
  api.promotion_cart_rule.detail                                      GET           ANY      ANY    /api/promotion-cart-rule/{path}                                                   
  api.promotion_cart_rule.update                                      PATCH         ANY      ANY    /api/promotion-cart-rule/{path}                                                   
  api.promotion_cart_rule.delete                                      DELETE        ANY      ANY    /api/promotion-cart-rule/{path}                                                   
  api.promotion_cart_rule.list                                        GET           ANY      ANY    /api/promotion-cart-rule{path}                                                    
  api.promotion_cart_rule.search                                      POST          ANY      ANY    /api/search/promotion-cart-rule{path}                                             
  api.promotion_cart_rule.search-ids                                  POST          ANY      ANY    /api/search-ids/promotion-cart-rule{path}                                         
  api.promotion_cart_rule.create                                      POST          ANY      ANY    /api/promotion-cart-rule{path}                                                    
  api.promotion_discount.detail                                       GET           ANY      ANY    /api/promotion-discount/{path}                                                    
  api.promotion_discount.update                                       PATCH         ANY      ANY    /api/promotion-discount/{path}                                                    
  api.promotion_discount.delete                                       DELETE        ANY      ANY    /api/promotion-discount/{path}                                                    
  api.promotion_discount.list                                         GET           ANY      ANY    /api/promotion-discount{path}                                                     
  api.promotion_discount.search                                       POST          ANY      ANY    /api/search/promotion-discount{path}                                              
  api.promotion_discount.search-ids                                   POST          ANY      ANY    /api/search-ids/promotion-discount{path}                                          
  api.promotion_discount.create                                       POST          ANY      ANY    /api/promotion-discount{path}                                                     
  api.promotion_discount_prices.detail                                GET           ANY      ANY    /api/promotion-discount-prices/{path}                                             
  api.promotion_discount_prices.update                                PATCH         ANY      ANY    /api/promotion-discount-prices/{path}                                             
  api.promotion_discount_prices.delete                                DELETE        ANY      ANY    /api/promotion-discount-prices/{path}                                             
  api.promotion_discount_prices.list                                  GET           ANY      ANY    /api/promotion-discount-prices{path}                                              
  api.promotion_discount_prices.search                                POST          ANY      ANY    /api/search/promotion-discount-prices{path}                                       
  api.promotion_discount_prices.search-ids                            POST          ANY      ANY    /api/search-ids/promotion-discount-prices{path}                                   
  api.promotion_discount_prices.create                                POST          ANY      ANY    /api/promotion-discount-prices{path}                                              
  api.promotion_discount_rule.detail                                  GET           ANY      ANY    /api/promotion-discount-rule/{path}                                               
  api.promotion_discount_rule.update                                  PATCH         ANY      ANY    /api/promotion-discount-rule/{path}                                               
  api.promotion_discount_rule.delete                                  DELETE        ANY      ANY    /api/promotion-discount-rule/{path}                                               
  api.promotion_discount_rule.list                                    GET           ANY      ANY    /api/promotion-discount-rule{path}                                                
  api.promotion_discount_rule.search                                  POST          ANY      ANY    /api/search/promotion-discount-rule{path}                                         
  api.promotion_discount_rule.search-ids                              POST          ANY      ANY    /api/search-ids/promotion-discount-rule{path}                                     
  api.promotion_discount_rule.create                                  POST          ANY      ANY    /api/promotion-discount-rule{path}                                                
  api.promotion_individual_code.detail                                GET           ANY      ANY    /api/promotion-individual-code/{path}                                             
  api.promotion_individual_code.update                                PATCH         ANY      ANY    /api/promotion-individual-code/{path}                                             
  api.promotion_individual_code.delete                                DELETE        ANY      ANY    /api/promotion-individual-code/{path}                                             
  api.promotion_individual_code.list                                  GET           ANY      ANY    /api/promotion-individual-code{path}                                              
  api.promotion_individual_code.search                                POST          ANY      ANY    /api/search/promotion-individual-code{path}                                       
  api.promotion_individual_code.search-ids                            POST          ANY      ANY    /api/search-ids/promotion-individual-code{path}                                   
  api.promotion_individual_code.create                                POST          ANY      ANY    /api/promotion-individual-code{path}                                              
  api.promotion_order_rule.detail                                     GET           ANY      ANY    /api/promotion-order-rule/{path}                                                  
  api.promotion_order_rule.update                                     PATCH         ANY      ANY    /api/promotion-order-rule/{path}                                                  
  api.promotion_order_rule.delete                                     DELETE        ANY      ANY    /api/promotion-order-rule/{path}                                                  
  api.promotion_order_rule.list                                       GET           ANY      ANY    /api/promotion-order-rule{path}                                                   
  api.promotion_order_rule.search                                     POST          ANY      ANY    /api/search/promotion-order-rule{path}                                            
  api.promotion_order_rule.search-ids                                 POST          ANY      ANY    /api/search-ids/promotion-order-rule{path}                                        
  api.promotion_order_rule.create                                     POST          ANY      ANY    /api/promotion-order-rule{path}                                                   
  api.promotion_persona_customer.detail                               GET           ANY      ANY    /api/promotion-persona-customer/{path}                                            
  api.promotion_persona_customer.update                               PATCH         ANY      ANY    /api/promotion-persona-customer/{path}                                            
  api.promotion_persona_customer.delete                               DELETE        ANY      ANY    /api/promotion-persona-customer/{path}                                            
  api.promotion_persona_customer.list                                 GET           ANY      ANY    /api/promotion-persona-customer{path}                                             
  api.promotion_persona_customer.search                               POST          ANY      ANY    /api/search/promotion-persona-customer{path}                                      
  api.promotion_persona_customer.search-ids                           POST          ANY      ANY    /api/search-ids/promotion-persona-customer{path}                                  
  api.promotion_persona_customer.create                               POST          ANY      ANY    /api/promotion-persona-customer{path}                                             
  api.promotion_persona_rule.detail                                   GET           ANY      ANY    /api/promotion-persona-rule/{path}                                                
  api.promotion_persona_rule.update                                   PATCH         ANY      ANY    /api/promotion-persona-rule/{path}                                                
  api.promotion_persona_rule.delete                                   DELETE        ANY      ANY    /api/promotion-persona-rule/{path}                                                
  api.promotion_persona_rule.list                                     GET           ANY      ANY    /api/promotion-persona-rule{path}                                                 
  api.promotion_persona_rule.search                                   POST          ANY      ANY    /api/search/promotion-persona-rule{path}                                          
  api.promotion_persona_rule.search-ids                               POST          ANY      ANY    /api/search-ids/promotion-persona-rule{path}                                      
  api.promotion_persona_rule.create                                   POST          ANY      ANY    /api/promotion-persona-rule{path}                                                 
  api.promotion_sales_channel.detail                                  GET           ANY      ANY    /api/promotion-sales-channel/{path}                                               
  api.promotion_sales_channel.update                                  PATCH         ANY      ANY    /api/promotion-sales-channel/{path}                                               
  api.promotion_sales_channel.delete                                  DELETE        ANY      ANY    /api/promotion-sales-channel/{path}                                               
  api.promotion_sales_channel.list                                    GET           ANY      ANY    /api/promotion-sales-channel{path}                                                
  api.promotion_sales_channel.search                                  POST          ANY      ANY    /api/search/promotion-sales-channel{path}                                         
  api.promotion_sales_channel.search-ids                              POST          ANY      ANY    /api/search-ids/promotion-sales-channel{path}                                     
  api.promotion_sales_channel.create                                  POST          ANY      ANY    /api/promotion-sales-channel{path}                                                
  api.promotion_setgroup.detail                                       GET           ANY      ANY    /api/promotion-setgroup/{path}                                                    
  api.promotion_setgroup.update                                       PATCH         ANY      ANY    /api/promotion-setgroup/{path}                                                    
  api.promotion_setgroup.delete                                       DELETE        ANY      ANY    /api/promotion-setgroup/{path}                                                    
  api.promotion_setgroup.list                                         GET           ANY      ANY    /api/promotion-setgroup{path}                                                     
  api.promotion_setgroup.search                                       POST          ANY      ANY    /api/search/promotion-setgroup{path}                                              
  api.promotion_setgroup.search-ids                                   POST          ANY      ANY    /api/search-ids/promotion-setgroup{path}                                          
  api.promotion_setgroup.create                                       POST          ANY      ANY    /api/promotion-setgroup{path}                                                     
  api.promotion_setgroup_rule.detail                                  GET           ANY      ANY    /api/promotion-setgroup-rule/{path}                                               
  api.promotion_setgroup_rule.update                                  PATCH         ANY      ANY    /api/promotion-setgroup-rule/{path}                                               
  api.promotion_setgroup_rule.delete                                  DELETE        ANY      ANY    /api/promotion-setgroup-rule/{path}                                               
  api.promotion_setgroup_rule.list                                    GET           ANY      ANY    /api/promotion-setgroup-rule{path}                                                
  api.promotion_setgroup_rule.search                                  POST          ANY      ANY    /api/search/promotion-setgroup-rule{path}                                         
  api.promotion_setgroup_rule.search-ids                              POST          ANY      ANY    /api/search-ids/promotion-setgroup-rule{path}                                     
  api.promotion_setgroup_rule.create                                  POST          ANY      ANY    /api/promotion-setgroup-rule{path}                                                
  api.promotion_translation.detail                                    GET           ANY      ANY    /api/promotion-translation/{path}                                                 
  api.promotion_translation.update                                    PATCH         ANY      ANY    /api/promotion-translation/{path}                                                 
  api.promotion_translation.delete                                    DELETE        ANY      ANY    /api/promotion-translation/{path}                                                 
  api.promotion_translation.list                                      GET           ANY      ANY    /api/promotion-translation{path}                                                  
  api.promotion_translation.search                                    POST          ANY      ANY    /api/search/promotion-translation{path}                                           
  api.promotion_translation.search-ids                                POST          ANY      ANY    /api/search-ids/promotion-translation{path}                                       
  api.promotion_translation.create                                    POST          ANY      ANY    /api/promotion-translation{path}                                                  
  api.property_group.detail                                           GET           ANY      ANY    /api/property-group/{path}                                                        
  api.property_group.update                                           PATCH         ANY      ANY    /api/property-group/{path}                                                        
  api.property_group.delete                                           DELETE        ANY      ANY    /api/property-group/{path}                                                        
  api.property_group.list                                             GET           ANY      ANY    /api/property-group{path}                                                         
  api.property_group.search                                           POST          ANY      ANY    /api/search/property-group{path}                                                  
  api.property_group.search-ids                                       POST          ANY      ANY    /api/search-ids/property-group{path}                                              
  api.property_group.create                                           POST          ANY      ANY    /api/property-group{path}                                                         
  api.property_group_option.detail                                    GET           ANY      ANY    /api/property-group-option/{path}                                                 
  api.property_group_option.update                                    PATCH         ANY      ANY    /api/property-group-option/{path}                                                 
  api.property_group_option.delete                                    DELETE        ANY      ANY    /api/property-group-option/{path}                                                 
  api.property_group_option.list                                      GET           ANY      ANY    /api/property-group-option{path}                                                  
  api.property_group_option.search                                    POST          ANY      ANY    /api/search/property-group-option{path}                                           
  api.property_group_option.search-ids                                POST          ANY      ANY    /api/search-ids/property-group-option{path}                                       
  api.property_group_option.create                                    POST          ANY      ANY    /api/property-group-option{path}                                                  
  api.property_group_option_translation.detail                        GET           ANY      ANY    /api/property-group-option-translation/{path}                                     
  api.property_group_option_translation.update                        PATCH         ANY      ANY    /api/property-group-option-translation/{path}                                     
  api.property_group_option_translation.delete                        DELETE        ANY      ANY    /api/property-group-option-translation/{path}                                     
  api.property_group_option_translation.list                          GET           ANY      ANY    /api/property-group-option-translation{path}                                      
  api.property_group_option_translation.search                        POST          ANY      ANY    /api/search/property-group-option-translation{path}                               
  api.property_group_option_translation.search-ids                    POST          ANY      ANY    /api/search-ids/property-group-option-translation{path}                           
  api.property_group_option_translation.create                        POST          ANY      ANY    /api/property-group-option-translation{path}                                      
  api.property_group_translation.detail                               GET           ANY      ANY    /api/property-group-translation/{path}                                            
  api.property_group_translation.update                               PATCH         ANY      ANY    /api/property-group-translation/{path}                                            
  api.property_group_translation.delete                               DELETE        ANY      ANY    /api/property-group-translation/{path}                                            
  api.property_group_translation.list                                 GET           ANY      ANY    /api/property-group-translation{path}                                             
  api.property_group_translation.search                               POST          ANY      ANY    /api/search/property-group-translation{path}                                      
  api.property_group_translation.search-ids                           POST          ANY      ANY    /api/search-ids/property-group-translation{path}                                  
  api.property_group_translation.create                               POST          ANY      ANY    /api/property-group-translation{path}                                             
  api.rule.detail                                                     GET           ANY      ANY    /api/rule/{path}                                                                  
  api.rule.update                                                     PATCH         ANY      ANY    /api/rule/{path}                                                                  
  api.rule.delete                                                     DELETE        ANY      ANY    /api/rule/{path}                                                                  
  api.rule.list                                                       GET           ANY      ANY    /api/rule{path}                                                                   
  api.rule.search                                                     POST          ANY      ANY    /api/search/rule{path}                                                            
  api.rule.search-ids                                                 POST          ANY      ANY    /api/search-ids/rule{path}                                                        
  api.rule.create                                                     POST          ANY      ANY    /api/rule{path}                                                                   
  api.rule_condition.detail                                           GET           ANY      ANY    /api/rule-condition/{path}                                                        
  api.rule_condition.update                                           PATCH         ANY      ANY    /api/rule-condition/{path}                                                        
  api.rule_condition.delete                                           DELETE        ANY      ANY    /api/rule-condition/{path}                                                        
  api.rule_condition.list                                             GET           ANY      ANY    /api/rule-condition{path}                                                         
  api.rule_condition.search                                           POST          ANY      ANY    /api/search/rule-condition{path}                                                  
  api.rule_condition.search-ids                                       POST          ANY      ANY    /api/search-ids/rule-condition{path}                                              
  api.rule_condition.create                                           POST          ANY      ANY    /api/rule-condition{path}                                                         
  api.sales_channel.detail                                            GET           ANY      ANY    /api/sales-channel/{path}                                                         
  api.sales_channel.update                                            PATCH         ANY      ANY    /api/sales-channel/{path}                                                         
  api.sales_channel.delete                                            DELETE        ANY      ANY    /api/sales-channel/{path}                                                         
  api.sales_channel.list                                              GET           ANY      ANY    /api/sales-channel{path}                                                          
  api.sales_channel.search                                            POST          ANY      ANY    /api/search/sales-channel{path}                                                   
  api.sales_channel.search-ids                                        POST          ANY      ANY    /api/search-ids/sales-channel{path}                                               
  api.sales_channel.create                                            POST          ANY      ANY    /api/sales-channel{path}                                                          
  api.sales_channel_analytics.detail                                  GET           ANY      ANY    /api/sales-channel-analytics/{path}                                               
  api.sales_channel_analytics.update                                  PATCH         ANY      ANY    /api/sales-channel-analytics/{path}                                               
  api.sales_channel_analytics.delete                                  DELETE        ANY      ANY    /api/sales-channel-analytics/{path}                                               
  api.sales_channel_analytics.list                                    GET           ANY      ANY    /api/sales-channel-analytics{path}                                                
  api.sales_channel_analytics.search                                  POST          ANY      ANY    /api/search/sales-channel-analytics{path}                                         
  api.sales_channel_analytics.search-ids                              POST          ANY      ANY    /api/search-ids/sales-channel-analytics{path}                                     
  api.sales_channel_analytics.create                                  POST          ANY      ANY    /api/sales-channel-analytics{path}                                                
  api.sales_channel_country.detail                                    GET           ANY      ANY    /api/sales-channel-country/{path}                                                 
  api.sales_channel_country.update                                    PATCH         ANY      ANY    /api/sales-channel-country/{path}                                                 
  api.sales_channel_country.delete                                    DELETE        ANY      ANY    /api/sales-channel-country/{path}                                                 
  api.sales_channel_country.list                                      GET           ANY      ANY    /api/sales-channel-country{path}                                                  
  api.sales_channel_country.search                                    POST          ANY      ANY    /api/search/sales-channel-country{path}                                           
  api.sales_channel_country.search-ids                                POST          ANY      ANY    /api/search-ids/sales-channel-country{path}                                       
  api.sales_channel_country.create                                    POST          ANY      ANY    /api/sales-channel-country{path}                                                  
  api.sales_channel_currency.detail                                   GET           ANY      ANY    /api/sales-channel-currency/{path}                                                
  api.sales_channel_currency.update                                   PATCH         ANY      ANY    /api/sales-channel-currency/{path}                                                
  api.sales_channel_currency.delete                                   DELETE        ANY      ANY    /api/sales-channel-currency/{path}                                                
  api.sales_channel_currency.list                                     GET           ANY      ANY    /api/sales-channel-currency{path}                                                 
  api.sales_channel_currency.search                                   POST          ANY      ANY    /api/search/sales-channel-currency{path}                                          
  api.sales_channel_currency.search-ids                               POST          ANY      ANY    /api/search-ids/sales-channel-currency{path}                                      
  api.sales_channel_currency.create                                   POST          ANY      ANY    /api/sales-channel-currency{path}                                                 
  api.sales_channel_domain.detail                                     GET           ANY      ANY    /api/sales-channel-domain/{path}                                                  
  api.sales_channel_domain.update                                     PATCH         ANY      ANY    /api/sales-channel-domain/{path}                                                  
  api.sales_channel_domain.delete                                     DELETE        ANY      ANY    /api/sales-channel-domain/{path}                                                  
  api.sales_channel_domain.list                                       GET           ANY      ANY    /api/sales-channel-domain{path}                                                   
  api.sales_channel_domain.search                                     POST          ANY      ANY    /api/search/sales-channel-domain{path}                                            
  api.sales_channel_domain.search-ids                                 POST          ANY      ANY    /api/search-ids/sales-channel-domain{path}                                        
  api.sales_channel_domain.create                                     POST          ANY      ANY    /api/sales-channel-domain{path}                                                   
  api.sales_channel_language.detail                                   GET           ANY      ANY    /api/sales-channel-language/{path}                                                
  api.sales_channel_language.update                                   PATCH         ANY      ANY    /api/sales-channel-language/{path}                                                
  api.sales_channel_language.delete                                   DELETE        ANY      ANY    /api/sales-channel-language/{path}                                                
  api.sales_channel_language.list                                     GET           ANY      ANY    /api/sales-channel-language{path}                                                 
  api.sales_channel_language.search                                   POST          ANY      ANY    /api/search/sales-channel-language{path}                                          
  api.sales_channel_language.search-ids                               POST          ANY      ANY    /api/search-ids/sales-channel-language{path}                                      
  api.sales_channel_language.create                                   POST          ANY      ANY    /api/sales-channel-language{path}                                                 
  api.sales_channel_payment_method.detail                             GET           ANY      ANY    /api/sales-channel-payment-method/{path}                                          
  api.sales_channel_payment_method.update                             PATCH         ANY      ANY    /api/sales-channel-payment-method/{path}                                          
  api.sales_channel_payment_method.delete                             DELETE        ANY      ANY    /api/sales-channel-payment-method/{path}                                          
  api.sales_channel_payment_method.list                               GET           ANY      ANY    /api/sales-channel-payment-method{path}                                           
  api.sales_channel_payment_method.search                             POST          ANY      ANY    /api/search/sales-channel-payment-method{path}                                    
  api.sales_channel_payment_method.search-ids                         POST          ANY      ANY    /api/search-ids/sales-channel-payment-method{path}                                
  api.sales_channel_payment_method.create                             POST          ANY      ANY    /api/sales-channel-payment-method{path}                                           
  api.sales_channel_shipping_method.detail                            GET           ANY      ANY    /api/sales-channel-shipping-method/{path}                                         
  api.sales_channel_shipping_method.update                            PATCH         ANY      ANY    /api/sales-channel-shipping-method/{path}                                         
  api.sales_channel_shipping_method.delete                            DELETE        ANY      ANY    /api/sales-channel-shipping-method/{path}                                         
  api.sales_channel_shipping_method.list                              GET           ANY      ANY    /api/sales-channel-shipping-method{path}                                          
  api.sales_channel_shipping_method.search                            POST          ANY      ANY    /api/search/sales-channel-shipping-method{path}                                   
  api.sales_channel_shipping_method.search-ids                        POST          ANY      ANY    /api/search-ids/sales-channel-shipping-method{path}                               
  api.sales_channel_shipping_method.create                            POST          ANY      ANY    /api/sales-channel-shipping-method{path}                                          
  api.sales_channel_translation.detail                                GET           ANY      ANY    /api/sales-channel-translation/{path}                                             
  api.sales_channel_translation.update                                PATCH         ANY      ANY    /api/sales-channel-translation/{path}                                             
  api.sales_channel_translation.delete                                DELETE        ANY      ANY    /api/sales-channel-translation/{path}                                             
  api.sales_channel_translation.list                                  GET           ANY      ANY    /api/sales-channel-translation{path}                                              
  api.sales_channel_translation.search                                POST          ANY      ANY    /api/search/sales-channel-translation{path}                                       
  api.sales_channel_translation.search-ids                            POST          ANY      ANY    /api/search-ids/sales-channel-translation{path}                                   
  api.sales_channel_translation.create                                POST          ANY      ANY    /api/sales-channel-translation{path}                                              
  api.sales_channel_type.detail                                       GET           ANY      ANY    /api/sales-channel-type/{path}                                                    
  api.sales_channel_type.update                                       PATCH         ANY      ANY    /api/sales-channel-type/{path}                                                    
  api.sales_channel_type.delete                                       DELETE        ANY      ANY    /api/sales-channel-type/{path}                                                    
  api.sales_channel_type.list                                         GET           ANY      ANY    /api/sales-channel-type{path}                                                     
  api.sales_channel_type.search                                       POST          ANY      ANY    /api/search/sales-channel-type{path}                                              
  api.sales_channel_type.search-ids                                   POST          ANY      ANY    /api/search-ids/sales-channel-type{path}                                          
  api.sales_channel_type.create                                       POST          ANY      ANY    /api/sales-channel-type{path}                                                     
  api.sales_channel_type_translation.detail                           GET           ANY      ANY    /api/sales-channel-type-translation/{path}                                        
  api.sales_channel_type_translation.update                           PATCH         ANY      ANY    /api/sales-channel-type-translation/{path}                                        
  api.sales_channel_type_translation.delete                           DELETE        ANY      ANY    /api/sales-channel-type-translation/{path}                                        
  api.sales_channel_type_translation.list                             GET           ANY      ANY    /api/sales-channel-type-translation{path}                                         
  api.sales_channel_type_translation.search                           POST          ANY      ANY    /api/search/sales-channel-type-translation{path}                                  
